Linux 6.8.0-137-generic (zoo-002) 	08/28/26 	_x86_64_	(128 CPU)

12:55:33      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:39        0      3992    0.00    1.00    0.00    0.00    1.00    92  janus
12:55:39      148      4266    1.00    1.00    0.00    0.00    2.00   121  mysqld
12:55:39     1017    835641    2.00    0.00    0.00    0.00    2.00     4  claude
12:55:39        0   1373842    0.00    1.00    0.00    0.00    1.00    59  kworker/u271:1-rpciod
12:55:39        0   1384209    1.00    6.00    0.00    0.00    7.00    25  pidstat
12:55:39     1017   3704361    1.00    0.00    0.00    0.00    1.00    31  claude

12:55:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:40        0      3448    0.00    2.00    0.00    0.00    2.00   112  irqbalance
12:55:40        0      3645    1.00    0.00    0.00    0.00    1.00    93  NetworkManager
12:55:40        0      5094    0.00    1.00    0.00    0.00    1.00    94  nmbd
12:55:40     1017    835641    1.00    1.00    0.00    0.00    2.00     4  claude
12:55:40        0   1314930    0.00    1.00    0.00    0.00    1.00   106  kworker/u267:0-flush-8:0
12:55:40        0   1384209    3.00    4.00    0.00    0.00    7.00    25  pidstat

12:55:40      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:41        0      3528    0.00    1.00    0.00    0.00    1.00   115  systemd-machine
12:55:41        0      3992    0.00    1.00    0.00    0.00    1.00    92  janus
12:55:41     1017    833731   14.00   18.00    0.00    0.00   32.00    48  MainThread
12:55:41     1017    835641    1.00    0.00    0.00    0.00    1.00     4  claude
12:55:41     1017    845703   13.00   19.00    0.00    1.00   32.00    22  MainThread
12:55:41        0   1384209    2.00    5.00    0.00    0.00    7.00    25  pidstat
12:55:41     3000   1750827    1.00    7.00    0.00    0.00    8.00    98  apas

12:55:41      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:42        0        17    0.00    1.00    0.00    0.00    1.00    47  rcu_preempt
12:55:42        0       683    0.00    1.00    0.00    0.00    1.00   111  migration/111
12:55:42        0      3645    0.00    1.00    0.00    0.00    1.00    93  NetworkManager
12:55:42        0      3992    0.00    1.00    0.00    0.00    1.00    92  janus
12:55:42      148      4266    0.00    1.00    0.00    0.00    1.00   121  mysqld
12:55:42     1017    835641    1.00    1.00    0.00    0.00    2.00     4  claude
12:55:42     1017    845703    1.00    0.00    0.00    0.00    1.00    22  MainThread
12:55:42        0   1384209    2.00    6.00    0.00    0.00    8.00    25  pidstat
12:55:42        0   1384210    0.00    1.00    0.00    0.00    1.00    12  mpstat
12:55:42     1017   3704154    1.00    0.00    0.00    0.00    1.00    70  apas

12:55:42      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:43      141      3920    0.00    1.00    0.00    0.00    1.00    78  redis-server
12:55:43     1017    835641    1.00    0.00    0.00    0.00    1.00     4  claude
12:55:43        0   1384209    2.00    4.00    0.00    0.00    6.00    25  pidstat
12:55:43     1017   2132737    1.00    0.00    0.00    0.00    1.00    69  tmux: server
12:55:43     1017   2134972    1.00    1.00    0.00    0.00    2.00    77  apas

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0        17    0.00    0.30    0.00    0.10    0.30     -  rcu_preempt
Average:        0       683    0.00    0.10    0.00    0.00    0.10     -  migration/111
Average:        0       811    0.00    0.10    0.00    0.00    0.10     -  ksmd
Average:        0      3448    0.00    0.20    0.00    0.00    0.20     -  irqbalance
Average:        0      3528    0.00    0.10    0.00    0.00    0.10     -  systemd-machine
Average:        0      3645    0.20    0.30    0.00    0.00    0.50     -  NetworkManager
Average:      141      3920    0.00    0.10    0.00    0.00    0.10     -  redis-server
Average:        0      3992    0.00    0.59    0.00    0.00    0.59     -  janus
Average:      148      4266    0.10    0.40    0.00    0.00    0.50     -  mysqld
Average:        0      4958    0.10    0.00    0.00    0.00    0.10     -  dockerd
Average:        0      5094    0.00    0.10    0.00    0.00    0.10     -  nmbd
Average:        0     44109    0.10    0.00    0.00    0.00    0.10     -  fwupd
Average:     1017    833263    0.00    0.10    0.00    0.00    0.10     -  code-110a328ea5
Average:     1017    833731    1.39    1.78    0.00    0.00    3.17     -  MainThread
Average:     1017    835641    1.19    0.50    0.00    0.00    1.68     -  claude
Average:     1017    845703    1.39    1.88    0.00    0.10    3.27     -  MainThread
Average:        0   1268452    0.00    0.10    0.00    0.00    0.10     -  snapd
Average:        0   1314930    0.00    0.10    0.00    0.00    0.10     -  kworker/u267:0-flush-8:0
Average:        0   1345890    0.00    0.10    0.00    0.00    0.10     -  kworker/112:1-events
