Linux 6.8.0-137-generic (zoo-002) 	08/28/26 	_x86_64_	(128 CPU)

12:57:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:00:34     1017    833754    0.20    0.00    0.00    0.00    0.20    27  MainThread
13:00:34     1017    835641    0.60    0.60    0.00    0.00    1.20    85  claude
13:00:34     1017    845703    0.00    0.20    0.00    0.00    0.20     4  MainThread
13:00:34        0   1287667    0.00    0.20    0.00    0.00    0.20   124  kworker/u272:2-rpciod
13:00:34        0   1329402    0.00    0.20    0.00    0.00    0.20     2  kworker/2:2-events
13:00:34        0   1385678    0.40    1.00    0.00    0.00    1.40    86  pidstat
13:00:34        0   1386982  399.80    0.00    0.00    0.00  399.80     0  sto_masstree_cp
13:00:34     3000   1750827    0.20    1.40    0.00    0.00    1.60    98  apas
13:00:34     1017   2134972    0.20    0.40    0.00    0.00    0.60    77  apas
13:00:34     1017   3704154    0.00    0.20    0.00    0.00    0.20     4  apas
13:00:34     1017   3704361    0.20    0.20    0.00    0.00    0.40    92  claude

13:00:34      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:00:39        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
13:00:39      141      3920    0.00    0.20    0.00    0.00    0.20    78  redis-server
13:00:39        0      3992    0.00    0.40    0.00    0.00    0.40    92  janus
13:00:39      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:00:39     1017    833754    0.00    0.20    0.00    0.00    0.20    89  MainThread
13:00:39     1017    835641    1.00    0.40    0.00    0.00    1.40    85  claude
13:00:39     1017    845703    2.00    2.20    0.00    0.00    4.20   101  MainThread
13:00:39        0   1166901    0.00    0.20    0.00    0.00    0.20    20  kworker/20:1-mm_percpu_wq
13:00:39        0   1225535    0.00    0.20    0.00    0.00    0.20    15  kworker/15:1-mm_percpu_wq
13:00:39        0   1370968    0.00    0.20    0.00    0.00    0.20    94  kworker/u264:3-events_unbound
13:00:39        0   1385678    0.60    1.20    0.00    0.00    1.80    86  pidstat
13:00:39        0   1386629    0.00    0.20    0.00    0.00    0.20   109  daemon.start
13:00:39        0   1387000 5854.40    5.00    0.00    0.00 5859.40     4  sto_masstree_cp
13:00:39     1017   3704154    0.20    0.00    0.00    0.00    0.20    70  apas

13:00:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:00:44        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
13:00:44        0      1703    0.00    0.20    0.00    0.00    0.20    35  multipathd
13:00:44        0      3448    0.00    0.40    0.00    0.00    0.40   112  irqbalance
13:00:44        0      3645    0.20    0.20    0.00    0.00    0.40    93  NetworkManager
13:00:44        0      3992    0.00    0.20    0.00    0.00    0.20    92  janus
13:00:44      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:00:44     1017    833731    2.40    2.60    0.00    0.00    5.00   111  MainThread
13:00:44     1017    835641    0.80    0.40    0.00    0.00    1.20    85  claude
13:00:44     1017    845703    0.00    0.20    0.00    0.00    0.20   101  MainThread
13:00:44        0   1251553    0.00    0.20    0.00    0.00    0.20   117  kworker/117:1-events
13:00:44        0   1385678    0.80    1.60    0.00    0.00    2.40    86  pidstat
13:00:44        0   1386628    0.20    0.00    0.00    0.00    0.20    19  lxd
13:00:44        0   1387078 4321.60    9.40    0.00    0.00 4331.00    27  sto_masstree_co
13:00:44     3000   1750827    0.40    1.00    0.00    0.00    1.40    98  apas
13:00:44     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:00:44     1017   3704154    0.20    0.00    0.00    0.00    0.20    70  apas

13:00:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:00:49        0         1    0.20    0.00    0.00    0.00    0.20   122  systemd
13:00:49        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
13:00:49        0      1550    0.00    0.20    0.00    0.00    0.20    99  jbd2/sda2-8
13:00:49        0      3645    0.00    0.20    0.00    0.00    0.20    94  NetworkManager
13:00:49        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:00:49      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:00:49        0      5094    0.00    0.20    0.00    0.00    0.20    94  nmbd
13:00:49     1017    833263    0.00    0.20    0.00    0.00    0.20    88  code-110a328ea5
13:00:49     1017    833731    0.00    0.20    0.00    0.00    0.20   111  MainThread
13:00:49     1017    834532    0.60    0.20    0.00    0.00    0.80    65  codex
13:00:49     1017    835641    0.80    0.60    0.00    0.00    1.40    85  claude
13:00:49     1017    845703    2.40    2.60    0.00    0.00    5.00   122  MainThread
13:00:49     1017    845716    0.00    0.20    0.00    0.00    0.20   126  MainThread
13:00:49        0   1086419    0.00    0.20    0.00    0.00    0.20    76  kworker/76:1-mm_percpu_wq
13:00:49        0   1188627    0.00    0.20    0.00    0.00    0.20    78  kworker/u260:2-nfsiod
13:00:49        0   1268452    0.60    0.20    0.00    0.00    0.80    58  snapd
13:00:49        0   1346873    0.20    0.00    0.00    0.00    0.20    84  kworker/84:2-mm_percpu_wq
13:00:49        0   1353088    0.00    0.20    0.00    0.00    0.20     4  kworker/4:1-mm_percpu_wq
13:00:49        0   1385678    0.60    1.00    0.00    0.00    1.60    86  pidstat
13:00:49        0   1387179   92.20    0.40    0.00    0.00   92.60     1  sto_masstree_co
13:00:49        0   1387186    2.80    3.00    0.00    0.00    5.80    36  daemon.start
13:00:49        0   2920460    0.20    0.20    0.00    0.00    0.40    37  systemd-journal
13:00:49      146   2920998    0.00    0.20    0.00    0.00    0.20   123  systemd-oomd
13:00:49     1017   3704154    0.00    0.20    0.00    0.00    0.20    70  apas
13:00:49     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:00:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:00:54        0         1    0.00    0.20    0.00    0.00    0.20    23  systemd
13:00:54        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
13:00:54        0       810    0.20    0.00    0.00    0.00    0.20   103  kcompactd0
13:00:54      103      3427    0.20    0.00    0.00    0.00    0.20    56  dbus-daemon
13:00:54        0      3448    0.20    0.60    0.00    0.00    0.80   112  irqbalance
13:00:54        0      3645    0.20    0.20    0.00    0.00    0.40    33  NetworkManager
13:00:54      141      3920    0.20    0.20    0.00    0.00    0.40    78  redis-server
13:00:54        0      3992    0.00    0.80    0.00    0.00    0.80    92  janus
13:00:54      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:00:54     1017    833731    2.80    3.20    0.00    0.00    6.00    23  MainThread
13:00:54     1017    835641    1.00    0.60    0.00    0.00    1.60    20  claude
13:00:54     1017    845703    0.00    0.20    0.00    0.00    0.20   122  MainThread
13:00:54        0   1248685    0.00    0.20    0.00    0.00    0.20   113  kworker/113:1-mm_percpu_wq
13:00:54        0   1283491    0.00    0.20    0.00    0.00    0.20    99  kworker/u265:2-nfsiod
13:00:54        0   1330061    0.00    0.20    0.00    0.00    0.20    94  kworker/94:2-mm_percpu_wq
13:00:54        0   1330210    0.00    0.20    0.00    0.00    0.20   124  kworker/u272:4-nfsiod
13:00:54        0   1361166    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1-events
13:00:54        0   1370973    0.00    0.40    0.00    0.00    0.40   113  kworker/u269:0-events_power_efficient
13:00:54        0   1384096    0.00    0.20    0.00    0.00    0.20    71  kworker/u256:2-ixgbe
13:00:54        0   1385678    0.40    1.00    0.00    0.00    1.40    86  pidstat
13:00:54        0   1387186    0.00    0.20    0.00    0.00    0.20    61  daemon.start
13:00:54        0   1387361    0.00    0.20    0.00    0.00    0.20    94  lxcfs
13:00:54        0   1387372   19.40    3.00    0.00    0.00   22.40    75  lxd
13:00:54        0   1387373    1.00    1.00    0.00    0.00    2.00    81  lxd
13:00:54        0   1387486   48.60    0.00    0.00    0.00   48.60     0  sto_masstree_cp
13:00:54     3000   1750827    0.20    1.60    0.00    0.00    1.80    98  apas
13:00:54     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:00:54     1017   3704154    0.40    0.00    0.00    0.00    0.40    70  apas

13:00:54      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:00:59        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
13:00:59        0      3645    0.00    0.40    0.00    0.00    0.40    33  NetworkManager
13:00:59        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:00:59      148      4266    0.40    0.20    0.00    0.00    0.60   121  mysqld
13:00:59     1017    835641    1.20    0.60    0.00    0.00    1.80    20  claude
13:00:59     1017    845703    3.00    3.40    0.00    0.00    6.40    95  MainThread
13:00:59        0   1358885    0.00    0.20    0.00    0.00    0.20   119  kworker/119:2-mm_percpu_wq
13:00:59        0   1385678    0.40    1.00    0.00    0.00    1.40    86  pidstat
13:00:59        0   1386212    0.00    0.20    0.00    0.00    0.20    96  kworker/u265:3-rpciod
13:00:59        0   1387502   56.20    0.20    0.00    0.00   56.40     0  sto_masstree_cp
13:00:59        0   2920724    0.00    0.20    0.00    0.00    0.20    59  systemd-udevd
13:00:59     1017   3704154    0.00    0.20    0.00    0.00    0.20    70  apas

13:00:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:04        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
13:01:04        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:01:04        0      3528    0.00    0.20    0.00    0.00    0.20    49  systemd-machine
13:01:04        0      3645    0.20    0.40    0.00    0.00    0.60    33  NetworkManager
13:01:04        0      3992    0.00    0.40    0.00    0.00    0.40    92  janus
13:01:04      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:01:04     1017    833263    0.00    0.20    0.00    0.00    0.20    88  code-110a328ea5
13:01:04     1017    833731    2.80    3.80    0.00    0.00    6.60   114  MainThread
13:01:04     1017    835641    1.20    0.40    0.00    0.00    1.60    20  claude
13:01:04        0   1370968    0.00    0.20    0.00    0.00    0.20    94  kworker/u264:3-events_unbound
13:01:04        0   1385678    0.40    1.00    0.00    0.00    1.40    86  pidstat
13:01:04        0   1387502 1600.00    0.20    0.00    0.00 1600.20     0  sto_masstree_cp
13:01:04     3000   1750827    0.20    1.40    0.00    0.00    1.60    98  apas
13:01:04     1017   2134972    0.00    0.20    0.00    0.00    0.20    77  apas
13:01:04      146   2920998    0.00    0.20    0.00    0.00    0.20   123  systemd-oomd
13:01:04        0   3245476    0.00    1.20    0.00    0.00    1.20    91  sssd_pam
13:01:04     1017   3704154    0.20    0.00    0.00    0.00    0.20    70  apas
13:01:04     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:01:04      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:09        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
13:01:09        0      3645    0.20    0.20    0.00    0.00    0.40    33  NetworkManager
13:01:09        0      3925    0.20    0.00    0.00    0.00    0.20    52  containerd
13:01:09        0      3992    0.20    0.20    0.00    0.00    0.40    92  janus
13:01:09      148      4266    0.00    0.40    0.00    0.00    0.40   121  mysqld
13:01:09        0      5094    0.00    0.20    0.00    0.00    0.20    94  nmbd
13:01:09     1017    833731    0.00    0.20    0.00    0.00    0.20   114  MainThread
13:01:09     1017    834532    0.20    0.00    0.00    0.00    0.20    65  codex
13:01:09     1017    835641    1.20    0.40    0.00    0.00    1.60    20  claude
13:01:09     1017    845703    2.60    3.00    0.00    0.00    5.60    63  MainThread
13:01:09        0   1385678    0.60    1.00    0.00    0.00    1.60    86  pidstat
13:01:09        0   1387373    0.20    0.00    0.00    0.00    0.20    81  lxd
13:01:09        0   1387544 1233.40    1.00    0.00    0.00 1234.40    11  sto_masstree_co
13:01:09     1017   2132737    0.00    0.20    0.00    0.00    0.20    69  tmux: server
13:01:09     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas

13:01:09      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:14        0      3448    0.20    0.60    0.00    0.00    0.80   112  irqbalance
13:01:14        0      3645    0.00    0.20    0.00    0.00    0.20    98  NetworkManager
13:01:14      115      3916    0.00    0.20    0.00    0.00    0.20   107  memcached
13:01:14      141      3920    0.00    0.20    0.00    0.00    0.20    78  redis-server
13:01:14        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:01:14      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:01:14     1017    833235    0.20    0.20    0.00    0.00    0.40    90  sshd
13:01:14     1017    833263    0.00    0.20    0.00    0.00    0.20    88  code-110a328ea5
13:01:14     1017    833429    0.20    0.20    0.00    0.00    0.40    89  MainThread
13:01:14     1017    833731    2.40    3.60    0.00    0.00    6.00    67  MainThread
13:01:14     1017    835641    1.00    0.40    0.00    0.00    1.40    85  claude
13:01:14     1017    845703    1.00    2.00    0.00    0.00    3.00    88  MainThread
13:01:14        0   1385677    0.20    0.20    0.00    0.00    0.40    64  vmstat
13:01:14        0   1385678    0.60    1.80    0.00    0.00    2.40    86  pidstat
13:01:14        0   1387569 3687.00    4.20    0.00    0.00 3691.20    13  sto_masstree_co
13:01:14     3000   1750827    0.20    1.40    0.00    0.00    1.60    98  apas
13:01:14     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:01:14     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:01:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:19        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
13:01:19        0       227    0.00    0.20    0.00    0.00    0.20    35  migration/35
13:01:19        0      3645    0.00    0.20    0.00    0.00    0.20    98  NetworkManager
13:01:19        0      3992    0.20    0.00    0.00    0.00    0.20    92  janus
13:01:19      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:01:19     1017    835641    0.60    0.60    0.00    0.00    1.20    85  claude
13:01:19     1017    845703    1.20    1.20    0.00    0.00    2.40    88  MainThread
13:01:19        0   1173792    0.00    0.20    0.00    0.00    0.20    35  kworker/35:0-mm_percpu_wq
13:01:19        0   1361166    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1-events
13:01:19        0   1384096    0.00    0.20    0.00    0.00    0.20    71  kworker/u256:2-ext4-rsv-conversion
13:01:19        0   1385678    0.60    1.40    0.00    0.00    2.00    86  pidstat
13:01:19        0   1385680    0.20    0.00    0.00    0.00    0.20    14  python3
13:01:19        0   1387653 2429.40    3.80    0.00    0.00 2433.20    17  sto_masstree_cp
13:01:19      146   2920998    0.00    0.20    0.00    0.00    0.20   123  systemd-oomd
13:01:19     1017   3704154    0.20    0.20    0.00    0.00    0.40    71  apas

13:01:19      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:24        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:01:24        0      3645    0.20    0.00    0.00    0.00    0.20    99  NetworkManager
13:01:24        0      3992    0.00    0.20    0.00    0.00    0.20    92  janus
13:01:24      148      4266    0.20    0.00    0.00    0.00    0.20   121  mysqld
13:01:24        0      5094    0.00    0.20    0.00    0.00    0.20    94  nmbd
13:01:24     1017    833263    0.00    0.20    0.00    0.00    0.20    91  code-110a328ea5
13:01:24     1017    833731    2.20    2.40    0.00    0.20    4.60   102  MainThread
13:01:24     1017    833754    0.20    0.20    0.00    0.00    0.40    88  MainThread
13:01:24     1017    835641    1.00    0.60    0.00    0.00    1.60    86  claude
13:01:24     1017    845703   13.20    2.00    0.00    0.00   15.20   123  MainThread
13:01:24        0   1385678    0.60    1.40    0.00    0.00    2.00    86  pidstat
13:01:24        0   1387731 1073.80    4.60    0.00    0.00 1078.40    51  sto_masstree_cp
13:01:24     3000   1750827    0.20    1.00    0.00    0.00    1.20    98  apas
13:01:24     1017   2134972    0.20    0.40    0.00    0.00    0.60    77  apas
13:01:24     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas

13:01:24      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:29        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
13:01:29        0      3645    0.00    0.20    0.00    0.00    0.20    99  NetworkManager
13:01:29        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:01:29      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:01:29     1017    835641    0.80    0.20    0.00    0.00    1.00    86  claude
13:01:29     1017    845703    0.20    0.00    0.00    0.00    0.20   120  MainThread
13:01:29        0   1264067    0.00    0.20    0.00    0.00    0.20    21  kworker/21:0-mm_percpu_wq
13:01:29        0   1370968    0.00    0.20    0.00    0.00    0.20    94  kworker/u264:3-events_unbound
13:01:29        0   1374180    0.00    0.20    0.00    0.00    0.20    89  kworker/u263:4-rpciod
13:01:29        0   1385678    0.60    1.40    0.00    0.00    2.00    86  pidstat
13:01:29        0   1387372    0.00    0.20    0.00    0.00    0.20    75  lxd
13:01:29        0   1387731 6400.60    0.20    0.00    0.00 6400.80    51  sto_masstree_cp
13:01:29     1017   3704361    0.20    0.20    0.00    0.00    0.40    92  claude

13:01:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:34        0         1    0.20    0.00    0.00    0.00    0.20    74  systemd
13:01:34        0      3448    0.00    0.40    0.00    0.00    0.40   112  irqbalance
13:01:34        0      3645    0.00    0.20    0.00    0.00    0.20    99  NetworkManager
13:01:34      141      3920    0.20    0.00    0.00    0.00    0.20    78  redis-server
13:01:34        0      3992    0.00    0.20    0.00    0.00    0.20    92  janus
13:01:34      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:01:34     1017    833731    2.60    2.80    0.00    0.00    5.40    67  MainThread
13:01:34     1017    835641    0.80    0.80    0.00    0.00    1.60    86  claude
13:01:34     1017    845703    2.40    3.00    0.00    0.00    5.40    74  MainThread
13:01:34        0   1376406    0.00    0.20    0.00    0.00    0.20    79  kworker/u260:5-xprtiod
13:01:34        0   1378616    0.00    0.20    0.00    0.20    0.20     3  kworker/3:0-events
13:01:34        0   1385678    1.00    1.40    0.00    0.00    2.40    86  pidstat
13:01:34        0   1387809 5917.80   10.00    0.00    0.00 5927.80     3  sto_masstree_co
13:01:34     3000   1750827    0.20    1.20    0.00    0.00    1.40    98  apas
13:01:34     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:01:34        0   3245475    0.00    0.20    0.00    0.00    0.20    66  sssd_nss
13:01:34     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas

13:01:34      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:39        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
13:01:39        0      3645    0.20    0.20    0.00    0.00    0.40    99  NetworkManager
13:01:39        0      3992    0.00    0.40    0.00    0.00    0.40    92  janus
13:01:39      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:01:39     1017    833263    0.20    0.00    0.00    0.00    0.20    91  code-110a328ea5
13:01:39     1017    833731    0.00    0.20    0.00    0.00    0.20    67  MainThread
13:01:39     1017    835641    1.00    0.40    0.00    0.00    1.40    86  claude
13:01:39        0   1283491    0.00    0.20    0.00    0.00    0.20    99  kworker/u265:2-nfsiod
13:01:39        0   1385678    0.60    1.40    0.00    0.00    2.00    86  pidstat
13:01:39        0   1385680    0.00    0.20    0.00    0.00    0.20    64  python3
13:01:39        0   1387893 2253.00    4.20    0.00    0.00 2257.20     7  sto_masstree_co
13:01:39     1017   2132737    0.20    0.00    0.00    0.00    0.20    69  tmux: server
13:01:39      146   2920998    0.00    0.20    0.00    0.00    0.20   123  systemd-oomd
13:01:39     1017   3704154    0.20    0.20    0.00    0.00    0.40    71  apas

13:01:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:44        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
13:01:44        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:01:44        0      3645    0.00    0.20    0.00    0.00    0.20    99  NetworkManager
13:01:44        0      3992    0.20    0.20    0.00    0.00    0.40    92  janus
13:01:44      148      4266    0.00    0.40    0.00    0.00    0.40   121  mysqld
13:01:44     1017    833509    0.00    0.20    0.00    0.00    0.20   127  MainThread
13:01:44     1017    833731    2.60    3.60    0.00    0.00    6.20   101  MainThread
13:01:44     1017    835641    0.80    0.40    0.00    0.00    1.20    85  claude
13:01:44     1017    845703    2.80    3.00    0.00    0.00    5.80    56  MainThread
13:01:44        0   1344611    0.00    0.20    0.00    0.00    0.20     1  kworker/1:2-events
13:01:44        0   1378547    0.00    0.20    0.00    0.00    0.20    68  kworker/u258:0-events_unbound
13:01:44        0   1385678    0.40    1.40    0.00    0.00    1.80    86  pidstat
13:01:44        0   1386212    0.00    0.20    0.00    0.00    0.20    96  kworker/u265:3-nfsiod
13:01:44        0   1387372    0.20    0.00    0.00    0.00    0.20    75  lxd
13:01:44        0   1387373    0.20    0.00    0.00    0.00    0.20    81  lxd
13:01:44        0   1387374    0.00    0.20    0.00    0.00    0.20    44  daemon.start
13:01:44        0   1387939 1584.00    1.20    0.00    0.00 1585.20     9  sto_masstree_cp
13:01:44     3000   1750827    0.20    1.60    0.00    0.00    1.80    98  apas
13:01:44     1017   2134972    0.00    0.20    0.00    0.00    0.20    77  apas
13:01:44     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:01:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:49        0      3645    0.20    0.20    0.00    0.00    0.40    99  NetworkManager
13:01:49        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:01:49      148      4266    0.40    0.00    0.00    0.00    0.40   121  mysqld
13:01:49        0      5094    0.00    0.20    0.00    0.00    0.20    94  nmbd
13:01:49     1017    833263    0.00    0.20    0.00    0.00    0.20    91  code-110a328ea5
13:01:49     1017    833731    6.20    2.60    0.00    0.00    8.80    49  MainThread
13:01:49     1017    834532    0.00    0.20    0.00    0.00    0.20    65  codex
13:01:49     1017    835641    0.80    0.40    0.00    0.00    1.20    85  claude
13:01:49        0   1330210    0.00    0.20    0.00    0.00    0.20    63  kworker/u272:4-xprtiod
13:01:49        0   1385678    0.40    1.00    0.00    0.00    1.40    86  pidstat
13:01:49        0   1387985  451.20    0.60    0.00    0.00  451.80     0  sto_masstree_cp
13:01:49      146   2920998    0.20    0.00    0.00    0.00    0.20   123  systemd-oomd
13:01:49     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas

13:01:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:54        0         1    0.20    0.20    0.00    0.00    0.40    21  systemd
13:01:54        0        17    0.00    0.40    0.00    0.00    0.40   121  rcu_preempt
13:01:54        0       323    0.00    0.20    0.00    0.00    0.20    51  migration/51
13:01:54        0      3448    0.20    0.60    0.00    0.00    0.80   112  irqbalance
13:01:54        0      3528    0.20    0.00    0.00    0.00    0.20   112  systemd-machine
13:01:54        0      3645    0.00    0.40    0.00    0.00    0.40    94  NetworkManager
13:01:54      141      3920    0.00    0.20    0.00    0.00    0.20    78  redis-server
13:01:54        0      3992    0.00    0.20    0.00    0.00    0.20    92  janus
13:01:54      148      4266    0.00    0.40    0.00    0.00    0.40   121  mysqld
13:01:54        0      4958    0.20    0.00    0.00    0.00    0.20    62  dockerd
13:01:54        0     44109    0.20    0.00    0.00    0.00    0.20    19  fwupd
13:01:54     1017    833731    7.40    0.60    0.00    0.00    8.00   109  MainThread
13:01:54     1017    835641    1.00    0.40    0.00    0.00    1.40    85  claude
13:01:54     1017    845703    3.00    2.60    0.00    0.00    5.60    24  MainThread
13:01:54        0   1268452    0.20    0.00    0.00    0.00    0.20    58  snapd
13:01:54        0   1295565    0.00    0.20    0.00    0.00    0.20   111  kworker/111:0-mm_percpu_wq
13:01:54        0   1354385    0.20    0.00    0.00    0.00    0.20    90  kworker/90:2-mm_percpu_wq
13:01:54        0   1370968    0.00    0.20    0.00    0.00    0.20    30  kworker/u264:3-events_unbound
13:01:54        0   1376547    0.00    0.20    0.00    0.00    0.20   119  kworker/u270:3-rpciod
13:01:54        0   1385678    0.40    1.20    0.00    0.00    1.60    86  pidstat
13:01:54        0   1388015    2.60    3.60    0.00    0.00    6.20   109  daemon.start
13:01:54        0   1388197    0.00    0.20    0.00    0.00    0.20    83  lxcfs
13:01:54        0   1388201   70.20    0.80    0.00    0.00   71.00    11  sto_masstree_co
13:01:54     3000   1750827    0.20    0.60    0.00    0.00    0.80    99  apas
13:01:54     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:01:54        0   2920460    0.00    0.20    0.00    0.00    0.20   110  systemd-journal
13:01:54      146   2920998    0.00    0.20    0.00    0.00    0.20    43  systemd-oomd
13:01:54     1017   3704154    0.00    0.20    0.00    0.00    0.20    71  apas
13:01:54     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:01:54      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:01:59        0        17    0.00    0.20    0.00    0.00    0.20   122  rcu_preempt
13:01:59        0      3645    0.20    0.40    0.00    0.00    0.60    94  NetworkManager
13:01:59        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:01:59      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:01:59     1017    833731    3.00    3.60    0.00    0.00    6.60   112  MainThread
13:01:59     1017    835641    0.80    0.60    0.00    0.00    1.40    85  claude
13:01:59        0   1277507    0.00    0.20    0.00    0.00    0.20   103  kworker/103:1-events
13:01:59        0   1313162    0.00    0.20    0.00    0.00    0.20    28  kworker/28:1-events
13:01:59        0   1361166    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1-events
13:01:59        0   1370973    0.00    0.40    0.00    0.00    0.40   113  kworker/u269:0-events_power_efficient
13:01:59        0   1384096    0.00    0.20    0.00    0.00    0.20    71  kworker/u256:2-ext4-rsv-conversion
13:01:59        0   1385678    0.40    1.20    0.00    0.00    1.60    86  pidstat
13:01:59        0   1388201 1560.80    0.20    0.00    0.00 1561.00    11  sto_masstree_co
13:01:59        0   1388225   19.80    3.20    0.00    0.00   23.00   113  lxd
13:01:59        0   1388226    1.20    1.00    0.00    0.00    2.20   126  lxd
13:01:59     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas

13:01:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:02:04        0        17    0.00    0.20    0.00    0.00    0.20   121  rcu_preempt
13:02:04        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:02:04        0      3528    0.00    0.20    0.00    0.00    0.20   123  systemd-machine
13:02:04        0      3645    0.20    0.20    0.00    0.00    0.40    94  NetworkManager
13:02:04        0      3925    0.60    0.20    0.00    0.00    0.80    52  containerd
13:02:04        0      3992    0.00    0.60    0.00    0.00    0.60    92  janus
13:02:04      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:02:04     1017    833263    0.00    0.20    0.00    0.00    0.20    91  code-110a328ea5
13:02:04     1017    833731    0.00    0.20    0.00    0.00    0.20   112  MainThread
13:02:04     1017    835641    1.00    0.40    0.00    0.00    1.40    85  claude
13:02:04     1017    845703    2.60    3.60    0.00    0.00    6.20    56  MainThread
13:02:04        0   1358076    0.00    0.20    0.00    0.00    0.20   100  kworker/100:1-mm_percpu_wq
13:02:04        0   1385678    0.40    1.00    0.00    0.00    1.40    86  pidstat
13:02:04        0   1388339  333.20    0.40    0.00    0.00  333.60     1  sto_masstree_co
13:02:04     3000   1750827    0.00    0.80    0.00    0.00    0.80    99  apas
13:02:04     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:02:04        0   3245475    0.20    0.00    0.00    0.00    0.20    25  sssd_nss
13:02:04        0   3245476    0.20    1.20    0.00    0.00    1.40    91  sssd_pam
